,songID,artist,title,timestamp,tags,sentiment,countries,gdp,temperature,neighbors
187,TRRSZJA128F145E305,Gentle Giant,River,2011-08-03 22:06:19.435758,"['Progressiverock', 'artrock', 'classicrock', '70s', 'Progressive', 'Arguman-lovedtracks', '77davez-all-tracks', 'prog', 'gentlegiant', 'british', 'rock', '1972', 'rockprogressive', 'Vocimaschili', 'maschi', 'maschio', 'remember70', 'vocemaschile', 'over5minuteslong', 'semi-instrumental', 'RockProgressivo', 'progressiv', 'kappe', 'scree123', 'landi', 'mellowman', 'orchestratedcomplexrock', 'strings-organsrubberwind', 'stevehackect', 'couldusesomesinginglessons', 'quarkzangsun', 'quarkzangsunv1', 'quarkzangsunp4', 'metal', 'psychedelic', 'Progressivemetal', 'experimental', 'progrock', 'Avant-Garde', 'bluesrock', 'Fusion', 'dark', 'jazzfusion', 'symphonicprog', 'malevocalists', 'river', 'HellYeah', 'malevocalist', 'f', 'confused', 'wishlist', 'idiosyncratic', '70sprogressiverock', 'stringsorgansrubberwind', 'mmtoldies', 'Andy', 'AcidRock', 'Zappaesque']",6.064793388429751,"['Benin', 'Senegal']",22705.515,27.700000000000003,[]
188,TRRSZKD128F933D41E,Olivia Newton-John,Don't Stop Believin',2011-08-08 19:02:42.656184,"['favorites', 'Songbirdfaves', '70spop', '70', '1977', ""70's"", 'adultcontemporary', 'Ballad', 'female', 'inspirational', 'pop', 'femalevocalist', '70s', 'rock', 'easylistening', 'Olivia', 'Moox', 'ONJohn', 'tylkodziewczyny', 'gugma']",5.822213438735176,"['Andorra', 'Australia', 'Austria', 'Bahrain', 'Belgium', 'Bolivia', 'Burundi', 'Cambodia', 'Canada', 'Colombia', 'CostaRica', 'Cyprus', 'CzechRepublic', 'Denmark', 'DominicanRepublic', 'Ecuador', 'Estonia', 'Finland', 'Germany', 'Greece', 'Guatemala', 'Hungary', 'India', 'Iraq', 'Ireland', 'Jamaica', 'Jordan', 'Latvia', 'Liechtenstein', 'Lithuania', 'Luxembourg', 'Malta', 'Mauritius', 'Mozambique', 'Netherlands', 'NewZealand', 'Norway', 'Oman', 'Pakistan', 'Palau', 'Panama', 'Paraguay', 'Peru', 'Poland', 'Qatar', 'Romania', 'Singapore', 'Slovakia', 'SolomonIslands', 'SouthAfrica', 'Spain', 'SriLanka', 'Sweden', 'Switzerland', 'UnitedArabEmirates', 'UnitedKingdom', 'UnitedStates', 'Uruguay', 'Vanuatu']",441348.88489795907,15.264285714285712,[]
189,TRRSZTW128F42602AC,Mark Ronson,Just,2011-08-16 09:12:05.506284,"['cover', 'rap', 'funk', 'pop', 'covers', 'radiohead', 'british', 'summer', 'dance', 'funky', '00s', 'horns', 'indiepop', 'radioheadcover', 'soul', 'indie', 'UKsoul', 'hold123recommended', 'neo-funk', 'alternative&punk', 'funkydrummer', 'Entourage', 'coffeebreak', 'pflicht', 'mostexciting', 'wrongsong', 'heardonlastfm', 'mash', 'jazzyelectro', 'Heejj', 'bandnerd', 'RapHip-Hop', 'HelltotheYes', 'sexyassbeats', 'looooooooooooooooooooooooovethissong', 'Excellentpopsong', 'jangleguitar', 'damnthisisanoverlygoodtrackheckitcantbelegaltomakesuchagoodtrackitsjustamazing', 'happinessiscoversongs', 'JazzandtheCities', 'jalublumamy', 'chorausklang', 'rock', 'great', 'chillout', 'lounge', 'instrumental', 'electronic', 'newwave', 'electronica', 'electro', 'nujazz', 'happy', 'chill', 'amazing', 'addictive', 'nusoul', 'radioshow', 'nu-jazz', 'nicebeat', 'malevocalist', 'thisisgood', 'coversongs', 'newfavorites', 'loved', 'jaunty', 'nicetrack', 'Hipster-Hop', 'jpelectrorock', 'joyful7799', 'jazz', 'MotomixROKRFestival', 'brain2brain', 'uneinordnenbar', 'spring2006mixtape']",-1.0,"['Israel', 'Vanuatu']",241287.37,21.575,"['TRSEOHV128F92F1A28', 'TRRIDDS128F9301FED']"
190,TRRSTPD128F423F4E1,Pep Squad,Open,2011-09-07 12:24:08.510343,[],-1.0,"['Albania', 'Benin', 'Cambodia', 'Yemen']",21017.107500000002,22.4,[]
191,TRRSTYD128F9300630,Alicia Keys,If I Ain't Got You,2011-08-01 19:46:54.818075,"['soul', 'rnb', 'femalevocalists', 'AliciaKeys', 'piano', 'pop', 'r&b', 'Love', 'singer-songwriter', 'RB', 'lovesongs', 'beautiful', 'randb', 'female', 'romantic', '00s', 'femalevocalist', 'Mellow', 'Neo-Soul', 'smooth', 'rhythmandblues', 'chillout', 'soulful', 'jazz', 'favorites', 'Ballad', 'american', 'chill', 'sexy', 'sweet', 'easylistening', 'Hip-Hop', 'amazing', '2004', 'lounge', 'urban', 'Favorite', 'slow', 'lovesong', 'blues', 'hiphop', 'contemporaryrnb', 'classic', 'FemaleVoices', 'coldcase', 'loved', 'NeoSoul', 'diva', 'meloncholy', 'favoritesongs', 'rock', 'slowjams', 'FavouriteSongs', 'grammywinner', 'Faves', 'mychildhood', 'FavoriteArtists', 'Romantica', 'relaxing', 'best', 'ballads', 'aliciakeys-ifiaintgotyou', 'dance', 'lovely', 'femaleartists', 'bestever', 'top40', 'fmerafave', 'perfect', 'hiphopsoul', 'tolubieee', 'sensual', 'rnb', 'lovesongs', 'greatvoice', 'quietstorm', 'adultcontemporary', 'preferidasmainstream', ""r'n'b"", 'iloveit', 'alternarap', '2009', 'SoulAndRB', 'you', 'nicepianointro', 'ifi', 'slowsessions', 'OldSchoolsoul', 'firstdance', 'UnrequitedLove', 'greatlyrics', 'missyou', 'fantasticlovesong', 'Favourites', 'live', 'emredogrusoylemispiyanoluhersarkiguzeldegilmisamaencokbuguzelmis', 'Awesome', 'femalevocal', 'femalevocals', 'mymusic']",-1.0,"['Angola', 'Gabon', 'Ghana', 'Lesotho', 'Mozambique', 'Palau', 'Philippines', 'Thailand']",135918.8375,23.6125,"['TRUWWKW128F42916E3', 'TRNAEHD128F92E5884', 'TROVEVL128F932A447', 'TRQWDLC128F93278E5', 'TRBMRAI128F427B204', 'TRGFRWU128F42ADFA6', 'TRIROTV128F92FEB97', 'TRNLUFE128F42A2433', 'TRIXXYP128C7196826', 'TRPSBFD128F426762F', 'TRNCZFX128F422B965', 'TRRUESA128F9302A03', 'TRZPDLL128F92EFFA1', 'TRZNLCL128F14A42F9']"
192,TRRSSFV128F9355523,Jo Stafford,I Love You,2011-09-07 19:43:00.251974,"['oldie40', 'oldies', 'oldie', 'jostafford']",-1.0,['Mali'],19143.74,28.25,[]
193,TRRSSCH12903CDD9FC,Macka Diamond,Fantasy,2011-09-07 23:13:05.929278,[],-1.0,"['Chad', 'Tajikistan']",10263.125,16.475,[]
194,TRRSADO128F426DD4C,Happy Mondays,Holiday,2011-08-09 00:44:50.734223,"['indie', '1990s', 'alternative', 'newwave', 'madchester', '1990', 'Manchester', 'british', 'Sachielwheel', 'Excellenttune', 'ATF', 'ClubandDance', 'My90s', 'summertime', 'modernrock', 'chill', 'upbeat', 'pop', 'rock', 'HappyMondays', 'holiday', 'emo']",-1.0,"['Bhutan', 'Samoa']",1551.915,17.05,['TRGSHGA12903CA62C5']
195,TRRSOAF128F1471500,Paramore,All We Know,2011-08-02 20:02:46.284132,"['rock', 'Paramore', 'poppunk', 'femalevocalists', 'alternative', 'emo', 'alternativerock', 'indie', 'punk', 'punkrock', 'poprock', 'favorites', 'AllWeKnow', 'femalevocalist', 'Pop-punk', 'american', '<3', 'cool', 'hayleywilliams', 'FueledbyRamen', 'chickrock', 'Awesome', 'Love', 'paramore-allweknow', 'AllWeKnowIsFalling', 'Loveit', 'female', 'cute', 'amazing', 'emocore', 'girls', 'theshizz', 'onrepeat', 'kickass', 'femalesinger', 'emopoppunk', 'powerpop', 'femalevocals', 'pitty', 'lyrics', 'fences', '30secondstomars', 'favoritesongs', 'decode', 'allwaysgoodtohear', 'favourite', 'post-hardcore', 'AllWeKnow-PARAMORE', 'riot', 'hayley', 'rebeldes', 'elecronika', 'BandsIAlreadyLike', 'CarKareokeLurve', 'socool', 'perfeita', 'Alter', 'paramoreislove', 'merken', 'supertrack', 'obvradical', 'heartmajor', 'chilin', 'firstcd', 'emergency', 'itsnice', 'songsIabsolutelylove', 'HereWeGoAgain', 'knowledge', 'GiveItAName2006', 'ThisFamiliarSmile', 'favefemalesingers', 'MotionCitySoundtrackandFromFirstToLast', 'provinssirock2008', 'swwg', 'hayleyistheonlytalentedone', 'Paramoresingles', 'poppunk2', 'Samy182', 'sainkerxp', 'bornforthis', 'DeCoy', 'geraldini', 'icaughtmyself', 'songstofeelsorryforyourselfto', 'aitchawake', 'TaylorYork', 'Alesana123', 'awk', 'favetunez', 'upbeatfunrock', 'iloveparamore', 'aitch', 'miserybusiness', 'newpoppunk', 'wearebroken', 'katielovesthis', 'myall-timefavsongs', 'gerngehoert', 'lettheflamesbegin']",-1.0,['Angola'],72546.99,21.55,"['TRGWGOF128F4241B03', 'TRGEXZZ128F931BAE7', 'TRUNQUT128F9350E60', 'TRBNYBX128F422EC61', 'TRRYZHG128F42B91AA', 'TRASGVG128F92E8E0F', 'TRNMCGG128F92DFF82']"
196,TRRSMTU12903CDE8E0,Andy Tau & Touch Enable feat. Louisa Allen,Sorry,2011-09-08 05:05:33.254641,[],-1.0,"['Angola', 'Australia', 'Bahamas', 'Bahrain', 'Barbados', 'Brazil', 'Canada', 'CapeVerde', 'Chile', 'China', 'Denmark', 'Dominica', 'DominicanRepublic', 'ElSalvador', 'Fiji', 'Ghana', 'Guyana', 'Haiti', 'Honduras', 'Iceland', 'India', 'Indonesia', 'Ireland', 'Jamaica', 'Kenya', 'Kuwait', 'Malawi', 'Malaysia', 'Mauritius', 'Netherlands', 'NewZealand', 'Nicaragua', 'Nigeria', 'Norway', 'Oman', 'Pakistan', 'Palau', 'Panama', 'Peru', 'Philippines', 'Qatar', 'SaudiArabia', 'Senegal', 'Singapore', 'Spain', 'SriLanka', 'Sweden', 'Taiwan', 'Thailand', 'UnitedArabEmirates', 'UnitedKingdom', 'UnitedStates', 'Venezuela', 'Yemen', 'Zimbabwe']",786181.2919565215,20.504347826086956,[]
197,TRRSJTI128F423D1C1,The Sneetches,No One Knows,2011-09-07 18:34:24.477821,[],-1.0,"['Andorra', 'Angola', 'Argentina', 'Australia', 'Austria', 'Belgium', 'Bolivia', 'Brazil', 'Bulgaria', 'Canada', 'Chile', 'Colombia', 'CostaRica', 'Croatia', 'Cuba', 'Cyprus', 'CzechRepublic', 'Djibouti', 'Dominica', 'Ecuador', 'Estonia', 'Finland', 'Georgia', 'Germany', 'Greece', 'Guatemala', 'Hungary', 'Iceland', 'Ireland', 'Israel', 'Italy', 'Jordan', 'Latvia', 'Liechtenstein', 'Lithuania', 'Luxembourg', 'Macedonia', 'Maldives', 'Mexico', 'Montenegro', 'Namibia', 'Netherlands', 'NewZealand', 'Nicaragua', 'Norway', 'Panama', 'Paraguay', 'Poland', 'Portugal', 'Romania', 'Serbia', 'Slovakia', 'Slovenia', 'SolomonIslands', 'SouthAfrica', 'Spain', 'Switzerland', 'Ukraine', 'UnitedKingdom', 'Uruguay', 'Venezuela', 'Zambia']",422451.3505357142,13.716071428571421,[]
198,TRRSVFJ128F426FB31,The String Quartet,Bohemian Rhapsody,2011-09-06 19:44:43.291657,"['instrumental', 'cover', 'hitmaker']",-1.0,"['Algeria', 'Angola', 'Armenia', 'Azerbaijan', 'Bahrain', 'Bangladesh', 'Belarus', 'Botswana', 'Croatia', 'CzechRepublic', 'Egypt', 'France', 'Gabon', 'Georgia', 'Guatemala', 'India', 'Iraq', 'Israel', 'Japan', 'Kazakhstan', 'Kyrgyzstan', 'Lesotho', 'Luxembourg', 'Macedonia', 'Maldives', 'Mauritius', 'Mexico', 'Moldova', 'Monaco', 'Montenegro', 'Morocco', 'Namibia', 'Nepal', 'Nicaragua', 'Pakistan', 'Romania', 'RussianFederation', 'Rwanda', 'Serbia', 'Seychelles', 'Slovakia', 'Slovenia', 'SouthAfrica', 'SriLanka', 'Tunisia', 'Turkmenistan', 'Ukraine', 'UnitedArabEmirates', 'Vanuatu']",367982.5965909091,15.807954545454544,[]
199,TRRSXWM128F4262367,Ten Foot Pole,Fade Away,2011-08-13 01:17:11.620741,"['punk', 'punkrock', 'poppunk', 'PunkFavorites', 'skatepunk', 'heardonPandora']",4.543300970873786,['Norway'],482437.02,1.5,[]
200,TRRSEXM128F9339E2A,UDG,Society,2011-08-15 22:40:54.588549,"['czechrock', 'rock', 'pubrock', 'Czech']",5.92875,['Nepal'],36288.83,8.1,[]
201,TRRSBSA128F425A3C0,The Coral,Migraine,2011-08-01 22:26:10.234234,"['indie', 'british', 'interesting', 'shambolic', 'liverpool', 'scuzzy', 'Dykeenies', 'stillill', 'Doctors-Sickos']",5.1422033898305095,['Philippines'],394086.42,25.55,[]
202,TRRSWWS128F42985D5,Nick Heyward,Warning Sign,2011-08-15 15:53:35.567467,['1984'],-1.0,['Chad'],11779.98,26.55,[]
203,TRRSWEX12903CE4924,Cliff Adams,Adagio In G Minor,2011-08-01 20:34:56.536389,[],-1.0,['Samoa'],788.39,26.7,[]
204,TRRSWUM128F429134B,East West Blast Test,Pyramids,2011-08-02 11:21:42.882769,"['noise', 'noiserock']",-1.0,"['CapeVerde', 'Gambia']",2078.07,27.5,[]
205,TRRAULZ128F9337572,Volebeats,Angel,2011-08-04 14:51:44.536835,[],-1.0,"['Albania', 'Algeria', 'Armenia', 'Azerbaijan', 'Bulgaria', 'Cambodia', 'Congo', 'Croatia', 'CzechRepublic', 'France', 'Georgia', 'Greece', 'Grenada', 'Hungary', 'Italy', 'Kyrgyzstan', 'Lebanon', 'Macedonia', 'Moldova', 'Montenegro', 'Romania', 'Serbia', 'Slovakia', 'Slovenia', 'Tunisia', 'Turkey', 'Ukraine']",290144.40846153843,12.542307692307691,[]
206,TRRAURX128F1454821,Eminem,Lose Yourself,2011-08-02 21:37:08.036719,"['rap', 'Hip-Hop', 'Eminem', 'hiphop', 'Soundtrack', '8Mile', '00s', 'GangstaRap', 'american', 'detroit', 'hiphop', 'powerful', 'energy', 'intense', 'emotional', 'pop', 'hardcorerap', '2002', 'favorites', 'epic', 'rock', 'loseyourself-eminem', 'cool', 'party', '8milesoundtrack', 'Awesome', 'favoritesongs', 'greatlyrics', 'classic', 'Motivational', 'lyrics', 'inspirational', 'angry', '01-bb-likes', 'Empowering', 'piano', 'favourite', '1106fh', 'Workout', 'slimshady', 'serious', 'Driving', 'best', 'usahot100numberonehit', 'Masterpiece', 'memories', 'curtaincall', 'Aftermath', 'ost', 'Shady', 'top40', 'Hope', 'detroitrap', 'goodrap', 'oscarwinner', 'RollingStonesTop500SongsofAllTime', 'dance', 'USA', '2000s', 'malevocalists', 'uksingleschartnumberonehit', 'usarhythmictop40numberonehit', 'OffCentre', 'Emin3m', 'myhiphop', '-q3', 'electronic', 'billboardnumberones', 'usamainstreamtop40numberonehit', 'fav', 'power', 'music', 'rnb', 'hip-pop', 'arrrf', 'heavy', 'usahot100airplaynumberonehit', 'Love', 'malevocalist', 'suicidemurdermachine', 'RStop500songs', 'inspiring', 'MRMATHERS', 'alternative', 'movie', 'super', 'agressive', 'numberonehits', 'identity', 'opportunity', 'songstosummonthefightingspirit', 'Motivation', 'nice', 'RollingStone500GreatestSongsofAllTime', 'loved', 'musicfromamotionpicture', 'aitchrap', 'aitch', 'guitar', 'Michigan']",-1.0,"['Grenada', 'Turkmenistan']",23176.755,20.55,"['TRIFCJJ128F930994B', 'TRGUJWM128F148D783', 'TRIZNGJ128F1474511', 'TRZGLBK128F428D25D', 'TRAOIAH128F92F707B', 'TRTMWPQ128F4278E76', 'TRISNHO128F9335979', 'TRYFDBC128F1485F08', 'TRUENYK128F4274057']"
207,TRRAIRR128F421CC01,Jamie Cullum,High and Dry,2011-08-10 16:42:20.099565,"['jazz', 'piano', 'cover', 'jamiecullum', 'singer-songwriter', 'pop', 'Mellow', 'jazzpiano', 'covers', 'chill', 'relax', 'malevocalists', 'chillout', 'british', 'smooth', 'jazzy', 'nu-jazz', '00s', 'lightjazz', 'radioheadcover', 'vocaljazz', 'HighandDry', 'cullum', 'mischicos', 'rock', 'alternative', 'acoustic', 'Jamie', 'jazzyvocal', 'nice', 'softrock', 'jazzpop', 'Love', 'coversongs', 'malevocalist', 'coversong', 'ambiance', 'vocal', 'relaxing', 'browniepointsforthecoveralone', 'SoundtrackOfMyLife', 'evening', 'beautiful', 'favorites', 'jazzvocal2', 'thisiscover', 'JakesStation', 'jazzycovers', 'JillsStation', 'xevg', 'tosingintheshower', 'ro-cover', 'Relaxa', 'Mypopmusic', 'AilsFave', 'strip-down', 'justoneoftheboys', 'radioheadcovers', 'Gottolistenthisagain', 'versiones', 'mrlover', 'sunnysideup', 'perfectsongforaperfectday', 'thecoversproject', 'mybiggeracousticplaylist', 'soulsongs', 'happinessiscoversongs', 'heartbeatbeat', 'lando1', 'bassers', 'rockearsuave', 'CalmandEasy', 'superswing', 'easylistening', 'alldaypop', 'SoftMoods', 'tocheerupmyday', 'formelancholicdays', 'jazzboy', 'coverssoft', 'icantstoptolisten', 'audioeric-fm', 'bpluscoop', 'apluscoop', 'coovers', 'singersongwriter', 'newfavorites', 'ballads', 'AwesomeCovers', 'Remakes', 'refreshing', 'bestlyricsever', 'newjazz', 'favsongs', 'singersongwriter', 'sexy', 'modernjazz', 'lovedtracks', 'dance', 'jazzvocals']",5.580000000000001,"['Albania', 'Algeria', 'Andorra', 'Argentina', 'Australia', 'Belize', 'Burundi', 'Cambodia', 'Canada', 'Chile', 'Colombia', 'CostaRica', 'Cuba', 'Cyprus', 'DominicanRepublic', 'Ecuador', 'Ethiopia', 'Georgia', 'Greece', 'Guatemala', 'Honduras', 'Iceland', 'India', 'Indonesia', 'Ireland', 'Israel', 'Italy', 'Japan', 'Maldives', 'Mauritius', 'Mexico', 'Monaco', 'Mongolia', 'Montenegro', 'Mozambique', 'Nepal', 'NewZealand', 'Nicaragua', 'Pakistan', 'Paraguay', 'Peru', 'Portugal', 'Slovakia', 'SolomonIslands', 'SouthAfrica', 'Spain', 'Sudan', 'Taiwan', 'Thailand', 'Tonga', 'UnitedArabEmirates', 'UnitedKingdom', 'UnitedStates', 'Uruguay', 'Vanuatu', 'Venezuela']",477138.23479166656,17.921874999999993,"['TRRWHIT128F42AF241', 'TRZIOZV128F92FD03B', 'TRUALUZ128F93330A0', 'TRIQWYH128F1486062', 'TRBMRAI128F427B204', 'TRRUESA128F9302A03', 'TRCIVWB128F92FDBB3', 'TRIROTV128F92FEB97', 'TRIKGRK128E0780DB0', 'TRNMCGG128F92DFF82']"
208,TRRAITB12903CE2945,chaka chaks,Close To You,2011-08-04 13:13:17.276100,[],-1.0,"['Botswana', 'Kuwait']",61787.03999999999,24.325,[]
209,TRRANJQ128F424EAC9,Pitbulls In The Nursery,Strong,2011-09-07 13:44:08.515347,"['deathmetal', 'TechnicalDeathMetal', 'metal', 'BrutalDeathMetal', 'heavymetal', 'blackmetal', 'france', 'progressivedeathmetal', 'PitbullsInTheNursery', 'ilovecigaaarettes']",-1.0,['Yemen'],21061.69,23.85,[]
210,TRRANZW128F92EA27E,Imogen Heap,Hide And Seek,2011-08-10 03:58:39.148734,"['femalevocalists', 'indie', 'electronic', 'chillout', 'electronica', 'beautiful', 'alternative', 'imogenheap', 'Mellow', 'singer-songwriter', 'chill', 'theoc', 'ambient', 'british', 'vocoder', 'sad', 'favorites', 'melancholy', 'femalevocalist', 'pop', 'haunting', 'hideandseek', 'indiepop', 'relax', 'Dreamy', 'rock', 'amazing', 'Love', 'female', 'indierock', 'Favorite', 'vocal', 'melancholic', 'Awesome', 'ethereal', 'acappella', 'MusicFromtheOC', 'Acapella', 'Favourites', 'Soundtrack', '00s', 'relaxing', 'experimental', 'atmospheric', 'favoritesongs', 'easylistening', 'trip-hop', 'powerful', 'pretty', 'lovely', 'unique', 'acapella', 'FavouriteSongs', 'downtempo', 'Sleep', 'sensual', 'Imogen', 'loved', 'femalevocals', 'thelastkiss', 'OC', 'Loveit', 'sweet', 'favourite', 'harmony', 'acoustic', 'lounge', 'loveatfirstlisten', 'Bittersweet', 'ImogenHeap-Hideandseek', 'romantic', 'perfect', 'soft', 'goosebumps', 'lyrics', 'indietronica', 'nostalgia', 'gorgeous', 'nice', 'soothing', 'thoughtful', 'Voice', 'smooth', 'cool', 'good', 'indieelectronica', 'bestsongever', 'calm', 'depressing', '2005', 'deep', 'electro', 'sexy', 'intimate', 'emotional', 'chilled', 'sex', 'emo', 'Avant-Garde', 'rainydaysongs']",5.647213114754102,['Botswana'],17613.85,21.5,"['TRIPUXS128F42B7715', 'TRCYMBL128F4289BC1', 'TRMUXWT128F4284DC9', 'TRNFVQI128F931BAEA', 'TRISZQG128F92C1DA3', 'TRRCYTK128F4281B1B', 'TRBMRAI128F427B204', 'TRFPXXU128F933D7EB', 'TRPKQEL128E0795771', 'TRANFUR128F92D30FC', 'TROVEVL128F932A447', 'TRRCPXP128E0791F01']"
211,TRRATSW12903C98455,Cilla Black,The Air That I Breathe,2011-08-03 05:53:38.439740,[],-1.0,['CapeVerde'],-1.0,-1.0,[]
212,TRRAAXT128F4220781,Aaron Zimmer,Awake,2011-09-07 22:56:21.871794,[],-1.0,['Haiti'],20944.39,24.9,[]
213,TRRAABV128EF35B4D1,The Villas,Another Star,2011-09-07 13:30:37.075505,[],-1.0,['Swaziland'],4941.37,21.4,[]
214,TRRAOBW128F424A78D,Babylon Circus,Circus,2011-09-08 00:42:17.223674,"['mestizo', 'ska-reggae', 'Ska-Chanson', 'ska', 'francais', 'aggressiv', 'musiquederue', 'reggae', 'onlyoneplaytag', 'rock', 'french', 'rootsreggae', 'nyefavoritter']",5.7960975609756105,['Fiji'],4592.12,24.4,[]
215,TRRACLL128F933B271,Charlotte Perrelli,Hero,2011-08-04 21:30:05.561272,"['Eurovision', 'eurovision2008', 'EurovisionSongContest', 'pop', 'dance', 'melodifestivalen', 'Sweden', 'swedish', 'femalevocalists', 'melodifestivalen2008', 'Schlager', 'ESC', 'plasticpop', '2008', 'Eurosong', 'EurovisionSongContest1999', 'FredrikKempe', 'eurodance', 'femalevocalist', 'Disco', 'favebyartist', 'Discofox', 'alltimefavesong', 'eur08', 'sveeur', 'Europop', 'linedance2008', 'ESC2008', 'femalevocals', 'MelodifestivalenWinner', 'escbelgrade', 'charlottenilson', '08gems', 'sharlotteperelli', 'BremsTaggradio', 'bestofesc', 'FoxeyRadio', 'escsweden', '2000s', 'Anthemic', 'top40', 'charlotteperrelli', 'f', 'Englishlanguage', 'MP3', 'Sverige', 'ScandinavianPop', 'Blonde', 'up-tempo', 'thissongistheshit', 'other', 'gaybar', 'kocham', 'Massari', 'absoluteclassic', 'western', 'thissongrickrolledmyheart', 'drAlby-Uptempo', 'dralby-Misc', 'SvenskMusik', 'Hero2', 'freedom']",6.301167883211678,['Taiwan'],35510.0,27.0,[]
216,TRRADVY128EF35719F,Hayley Westenra,One Fine Day,2011-08-15 12:51:04.364477,"['Classical', 'HayleyWestenra', 'femalevocalists', 'obsidianshore', 'verenkor', 'likeenya', 'sopran', 'studymusic', 'relaxing', 'vocal', 'crossover', 'Mellow', 'celtic', 'world', 'femalevocalist', 'madamebutterfly', 'numbersongs', 'songsofdayandnight', 'thewordone', 'thewordday', 'thewordfine', 'folk', 'chillout']",5.908678160919541,['Afghanistan'],20116.14,12.6,[]
217,TRRAVYC128F1486215,Basshunter,Sverige,2011-08-11 10:02:12.823045,"['dance', 'trance', 'eurodance', 'electronic', 'electronica', 'Favorite', 'eurodance', 'pop', 'lol', 'futuristic', 'toniejestkurwatechno', 'sjolunden']",-1.0,['Sweden'],627437.9,1.75,['TRIBIRF128F425E2F5']
218,TRRAVJE128F9346F87,Christophe Willem,Coffee,2011-08-08 10:15:00.521280,['english'],-1.0,['Haiti'],20944.39,24.9,[]
219,TRRAXOB128F1455956,Sophie Solomon,Lazarus,2011-08-15 21:18:42.065237,"['violin', 'singer-songwriter', 'Sleep', 'alternative', 'chill', 'przemijanie', 'Musiquepourpleurerdeslarmesmulticolores', 'AlternativePunk', 'arsivde', 'Melancholism', 'KTTunstall', 'klezmer', 'female', 'beautiful', 'rock', 'lazarus', 'celestialjazz']",-1.0,"['Bangladesh', 'Belgium', 'CzechRepublic', 'Greece', 'Iceland', 'India', 'Italy', 'Macedonia', 'Monaco', 'Montenegro', 'Slovenia']",661915.227,12.914999999999997,[]
220,TRRABGI128E0780C8A,Coldplay,Politik,2011-08-10 20:45:54.590460,"['rock', 'alternative', 'Coldplay', 'britpop', 'alternativerock', 'british', 'indie', 'indierock', 'piano', 'pop', 'epic', 'beautiful', '00s', 'favorites', 'UK', 'pianorock', 'politik', 'malevocalists', 'emo', 'powerful', 'softrock', 'chillout', 'melancholy', 'chill', 'AdultAlternative', 'poprock', 'britrock', 'Awesome', 'relax', 'sad', 'Mellow', 'indiepop', 'AlternativePunk', 'emotional', 'makesmecry', 'Love', 'FUCKINGAWESOME', 'Favourites', 'adultalternativepop', 'amazing', 'memories', 'Coldplay-Politik', 'post-Britpop', 'loveatfirstlisten', 'Masterpiece', 'Eargasm', 'altrock', 'drums', 'lyricalgenius', 'melancholic', 'songsIfuckinglovetodeath', 'britpop', 'singer-songwriter', 'bestsongsever', 'fuckingenius', 'malevocalist', 'favourite', 'unknown', 'favouriteintros', 'Britrock', 'wanttoseelive', 'britannique', 'albumsIown', 'nye', 'sea', 'perfect', 'atmospheric', 'favoriteband', 'dramatic', 'songsdiesogutsinddasichmeineromaihrkleinhaeuschenzwarnichtverkaufenaberzumindestdafuerbeleihenwuerde', 'Icouldlistentothissongforever', 'good', 'heyiforgotthisexistedbutsureisgreat', 'great', 'FavouriteSongs', 'cool', 'leapsandloved', 'sadisfine', 'absolutelyessential', 'partyinmyears', 'RockPop', 'toptunesidoown', 'avocal-centricaesthetic', 'asubtleuseofvocalharmony', 'extensivevamping', 'stringsectionbeds', ""don'tforget"", 'likemuse', 'gsj2', 'luvit', 'Songsseenplayedlive', 'praouvirandandonarua', 'Fekkinnice', 'motorway', 'acousticrhythmpiano', 'discoveredbeforehip', 'minorkeytonality', 'chilledvocal', 'metafizykapop', 'reflexive']",6.4087804878048775,['Cameroon'],45238.61,24.6,"['TRRGNEQ128F92F1464', 'TRRKQMW128F9312597', 'TRISVLT128F933F489', 'TRLXCKQ128F935A837', 'TRHRFIN128F425DEF1', 'TRZPDLL128F92EFFA1', 'TRHLOHH128F1454C95', 'TROLREE128F9305E70']"
221,TRRALQZ128F424A8EB,Faron Young,Congratulations,2011-08-04 19:36:14.999411,"['country', 'db', 'dbest', 'bestallof', 'seebest', 'qbest', 'mbest']",5.724905660377359,['Bhutan'],2315.44,7.4,[]
222,TRRALXW128F422B760,Silver,Breathe,2011-08-09 23:39:16.056092,[],-1.0,"['Azerbaijan', 'Belarus', 'Bulgaria', 'Kazakhstan', 'Kyrgyzstan', 'Moldova', 'RussianFederation', 'Slovakia', 'Tunisia', 'Ukraine']",86438.3688888889,8.88888888888889,[]
223,TRRALDI128F931B6E9,Dave Aju,With You,2011-09-08 01:08:25.487309,[],-1.0,['Uzbekistan'],69238.9,12.05,[]
224,TRRAYWE128F92F5D6E,Vik and the doctors of Jive,Love,2011-09-08 05:36:35.007958,[],-1.0,"['Angola', 'Benin', 'Suriname', 'Togo', 'Zambia']",24562.204,24.669999999999998,[]
